[ད་ ཚོ་],
[ཟུ ར་],
[ཡེད་ ཏོན་],
[ཁེར་ ཟི་],
[དུམ་ ཁྲོས],
[མྱི་ དུང],
[ངེ་ ཉ་],
[གནམ་ རྒན་ མ],
[ཁྱུར་ ཉིས་],
[འདི་ཡ ས་],
[འཇོག་ འ་],
[དུ་ ཡས་],
[ཁྱེད་ ཆོ་],
[ཁྱེད་ ཆོ],
[གནམ་ རྒན],
[ཉ་ འི་],
[ཉོག་ ཡས],
[ཡེད་ དགོ་],
[ཨུ་ འདེ་],
[རང་ འ་],
[ཚོགས་ ཀ],
[འགྲེ ས་],
[ཅི་ འ་],
[སྩ་ འུ་],
[བདེན་ དཀར་ རོ་],
[སྒྲིག་ བ་],
[ག་ ཚོ་],
[ཅོང་ གྲོག],
[ཡར་ ཐོག་མ],
[ཨ་ ཀྲ],
[སེར་ གྲོག་མ],
[གཡང་ གྲུང་ མ],
[འདང་ ནོག],
[འབྲང་ ཐིག],
[འབྲང་ ཐིག་],
[སྔ་ རོ་],
[བཞ ས་],
[ཁྱུ་ ཚོ་],
[གྲམ་ ཚེས་],
[ཧོ ས་ འུ་],
[གོ་ གྲིག་],
[ནངས་ ཀ་],
[བཀྱུ ས་],
[འུ་ འོ ས་],
[ཁེ་ ཉིན་],
[ཧ་ ཟུ ར་],
[སྨུག་ འའི་],[སྨུག་འ][འི]
[ཉིས་ འས་],
[ཁྱུ་ ཉིས་ འས་],
[ཁྱུ ས་],
[སྡོང་ སུ ས་],
[སྐོང་ ངོ་],
[རྒྱོབ་ བ་],
[གེ་ རུ ས་],
[ཡུ ར་],
[ཁ་ གྱངས་],
[ཚ་ སྐོང་],
[ཐ་ སོ་],
[ངེ་ཉིས་ འ་],
[བཅུག་ ཉིས་],
[ལྔ་ བཅུ་],
[བདག་ འོ],
[སྐྱག་ སྐྱིད་],
[ཕྱག་ འཚོ ས་],
[དཀྱིལ་ གྲོང་ ང་],
[བསེ་ _  འེ་],
[བཅའ་ ལྔ་],
[བདག་ གོ],
[གདུ ས་],
[མཚོ ས་],
[ག་ རེ་],
[རབ་ གྱ་],
[ཅན་ གོ་],
[ངུ་ ཟོ་],
[ཁུ་ རོ་],
[ཧོ ས་ ཀི་],
[འུ་ ཉི་],
[ཨུ་ ཡིན་],
[འབྲི་ མོ],
[ཕྱིར་ ཆད],
[ལོ ས],
[དུ་ རང་],
[སྐད་ འཕྲིན],
[ཁུ་ ཆོ་],
[ཆི་ ཡིན་],
[དུ་ ཡིན་],
[ཨུ་ ཐུབ་],
[གནམ་ ཉིན],
[གནམ་ ཉིན་],
[འདེ་ འ་],
[གཞན་ ནིང་],
[ཁྱུ་ ཉིས་],
[ཐོག་ བ་],
[ཁུ་ རང་],
[ད་ སང་],
[དུ་ འཕྲོ་],
[ཉིན་ མ],
[སྐོར་ ར་],
[ཧར་ འཁའི་],
[འགོ་ ཐུར་],
[དུ་ ཡང་],
[འགོ་ ཐུར],
[ཆི་ འེ་],
[ཁྱུ་ ཉ་],
[ཧོང་ གི་],
[དུ་ མེད་],
[བཞི་ བོ],
[ག་ ནས་],
[ག་ ན་],
[ཨུ་ ཡོད་],
[དུ་ ནང་],
[མཐའ་ ཁ],
[རོ་ དཔའ་],
[ཙིག་ འེ་],
[ལག་ ཧ་],
[ཆི་ འ་],
[ཨུ་ མྱོང་],
[མི་ བ་],
[ཅ་ ཁ་],
[ཨ་ བུ་],
[ཡོད་ རེས་],
[ཨུ་ ཉན་],
[ག་ཤ ས],
[བ་ ཙིག་],
[ཆི་ ཙིག་],
[ཐད་ གི་],
[ཤོག་ བ་],
[དུ་ ཆོ་],
[དབྱེན་ རྐྱལ་ མ],
[ཧ་ འགྱོ་],
[སུ ར་ འགྱོ་],
[རོག་ ཧ་],
[ཨུ་ ཆོག་],
[ཨུ་ འགྱོ་],
[ཨུ་ བཟོ་],
[འོ་ འོ],
[ཆི་ ཟེ་],
[ཟོག་ ཤ་],
[ཞིས་ མོ་],
[རུ ས],
[མི་ ཉག་],
[བྲི་ སྤྱད་],
[ག་ དྲེས་],
[དགོད་ སྤྱད་],
[དེ་ ལོ་],
[ཨུ་ དགོ་],
[གོན་ ཡས་],
[ཁེར་ མོ་],
[ཤི་ རེ་ ཁོ],
[ལྟག་ ཀ],
[སྡུ ས་],
[སྤོ ར་],
[ཅན་ ཀོ་],
[འིན་ ཨུན་],
[ནང་ ཚ་],
[ཨུ ས་],
[མེ ར་],
[དྲུ ས་],
[བཀལ་ སྐུད],
[འིན་ ཨིན་],
[ལོ ས་],
[ཡོད་ སྤྱད་],
[ཏོང་ དྲུ ས་],
[དུ་ འི],
[ཆུ་ ཟིག་],
[གོ ར་],
[ལྟག་ ཀ་],
[རྒྱུ་ པ་],
